55.03	0.0	-0.0416353	-1.25416	0.915375	1.0	-0.0495452	-1.25706	1.23654	2.0	-0.0616541	-1.24759	1.5518	3.0	-0.0384999	-1.22172	1.66144	4.0	-0.229387	-1.22006	1.43216	5.0	-0.311353	-1.24249	1.16814	6.0	-0.334909	-1.17602	0.915818	7.0	-0.342227	-1.16593	0.863428	8.0	0.127169	-1.22341	1.41954	9.0	0.193757	-1.26689	1.13138	10.0	0.195501	-1.21609	0.889307	11.0	0.189952	-1.21504	0.846482	12.0	-0.134228	-1.21953	0.918749	13.0	-0.183098	-1.24357	0.551864	14.0	-0.0251441	-1.11838	0.120168	15.0	0.0186	-1.00916	0.105496	16.0	0.0249106	-1.21509	0.913274	17.0	0.0299731	-1.18712	0.506677	18.0	0.0183137	-1.12816	0.159604	19.0	-0.00836025	-1.04068	0.120969	20.0	-0.0578264	-1.25229	1.47382	21.0	-0.34984	-1.15084	0.799916	22.0	-0.383637	-1.13184	0.884612	23.0	0.198625	-1.22398	0.781434	24.0	0.139359	-1.18349	0.880812
55.065	0.0	-0.0354657	-1.22424	0.919206	1.0	-0.0456478	-1.22637	1.23833	2.0	-0.0600327	-1.21586	1.55154	3.0	-0.0371889	-1.19	1.66677	4.0	-0.2309	-1.20307	1.43252	5.0	-0.307789	-1.23277	1.16589	6.0	-0.332746	-1.17042	0.914772	7.0	-0.327932	-1.16237	0.868657	8.0	0.12432	-1.18083	1.42624	9.0	0.195512	-1.21798	1.11031	10.0	0.201747	-1.14734	0.866296	11.0	0.191991	-1.1514	0.860511	12.0	-0.129042	-1.19351	0.921241	13.0	-0.189097	-1.1568	0.585014	14.0	-0.173623	-1.32866	0.341702	15.0	-0.189703	-1.20166	0.303238	16.0	0.0319648	-1.18132	0.918537	17.0	0.0341661	-1.17699	0.509028	18.0	0.0186487	-1.12923	0.169661	19.0	-0.00946635	-1.03549	0.11565	20.0	-0.0556307	-1.22085	1.47408	21.0	-0.340495	-1.15702	0.801632	22.0	-0.3641	-1.13689	0.846115	23.0	0.189406	-1.13283	0.791188	24.0	0.165387	-1.11639	0.843752
55.097	0.0	-0.0266462	-1.19295	0.920213	1.0	-0.0375907	-1.19235	1.23677	2.0	-0.0528537	-1.17933	1.54725	3.0	-0.0346684	-1.16144	1.66876	4.0	-0.231018	-1.16638	1.4372	5.0	-0.303238	-1.21414	1.1687	6.0	-0.321028	-1.15714	0.91066	7.0	-0.320737	-1.15011	0.870995	8.0	0.127896	-1.14736	1.41857	9.0	0.197031	-1.17085	1.14733	10.0	0.210412	-1.0941	0.909162	11.0	0.199029	-1.08494	0.867511	12.0	-0.119191	-1.16787	0.924434	13.0	-0.163451	-1.1094	0.553527	14.0	-0.14437	-1.3706	0.263062	15.0	-0.181905	-1.36859	0.187558	16.0	0.0392333	-1.1443	0.916825	17.0	0.0446631	-1.15614	0.523449	18.0	0.0212088	-1.13231	0.173454	19.0	-0.00916606	-1.03721	0.113197	20.0	-0.0482209	-1.18491	1.47048	21.0	-0.327049	-1.14942	0.809928	22.0	-0.364286	-1.12303	0.880756	23.0	0.196848	-1.0843	0.810682	24.0	0.183654	-1.03702	0.898011
55.13	0.0	-0.0205096	-1.16661	0.908475	1.0	-0.033243	-1.16241	1.22863	2.0	-0.0503449	-1.1451	1.543	3.0	-0.0280865	-1.13081	1.66468	4.0	-0.224942	-1.14528	1.43593	5.0	-0.297654	-1.18865	1.16626	6.0	-0.30949	-1.13655	0.914677	7.0	-0.307137	-1.13308	0.871883	8.0	0.134688	-1.12004	1.42137	9.0	0.198126	-1.12512	1.15249	10.0	0.219	-1.04262	0.919272	11.0	0.203851	-1.0234	0.856842	12.0	-0.112401	-1.13982	0.911689	13.0	-0.172316	-1.05303	0.545862	14.0	-0.151279	-1.29603	0.252955	15.0	-0.168417	-1.16457	0.212178	16.0	0.0445579	-1.12075	0.906747	17.0	0.050647	-1.14352	0.526483	18.0	0.0214163	-1.13169	0.173087	19.0	-0.0082969	-1.03705	0.113669	20.0	-0.045239	-1.15183	1.46522	21.0	-0.308389	-1.13202	0.804389	22.0	-0.352871	-1.10904	0.884136	23.0	0.192928	-1.0061	0.80989	24.0	0.180453	-0.998352	0.857883
55.165	0.0	-0.0196782	-1.13512	0.913578	1.0	-0.0332032	-1.13244	1.23667	2.0	-0.0510122	-1.11756	1.55353	3.0	-0.0319441	-1.08392	1.66189	4.0	-0.219274	-1.10898	1.44082	5.0	-0.291401	-1.16624	1.18579	6.0	-0.301039	-1.12089	0.914063	7.0	-0.298355	-1.10707	0.872447	8.0	0.132218	-1.07028	1.42141	9.0	0.199459	-1.07175	1.17821	10.0	0.214673	-0.991913	0.948172	11.0	0.205884	-0.954746	0.879775	12.0	-0.111773	-1.11248	0.917914	13.0	-0.174451	-0.989976	0.558376	14.0	-0.14972	-1.20348	0.202791	15.0	-0.172868	-1.17055	0.116619	16.0	0.0454694	-1.08418	0.910419	17.0	0.0591924	-1.12196	0.524551	18.0	0.0229767	-1.13423	0.188493	19.0	-0.00491979	-1.04458	0.120832	20.0	-0.0457412	-1.12359	1.4752	21.0	-0.293019	-1.11454	0.805511	22.0	-0.341132	-1.08537	0.868146	23.0	0.213338	-0.952515	0.830449	24.0	0.185995	-0.914485	0.904408
55.197	0.0	-0.0176657	-1.09327	0.922159	1.0	-0.0342371	-1.09129	1.23793	2.0	-0.0551152	-1.07561	1.54774	3.0	-0.0307882	-1.05628	1.6568	4.0	-0.21882	-1.08308	1.44084	5.0	-0.292149	-1.14664	1.18368	6.0	-0.292481	-1.08324	0.923412	7.0	-0.294446	-1.07688	0.866655	8.0	0.127739	-1.03696	1.42348	9.0	0.196432	-1.03606	1.19026	10.0	0.227868	-0.921497	0.946181	11.0	0.211237	-0.897494	0.895688	12.0	-0.11193	-1.06259	0.927436	13.0	-0.161871	-0.93251	0.561113	14.0	-0.150781	-1.08538	0.16741	15.0	-0.104518	-1.03737	0.107899	16.0	0.0490042	-1.05107	0.917932	17.0	0.060789	-1.09413	0.511876	18.0	0.0207921	-1.12814	0.187433	19.0	-0.00496695	-1.04433	0.12049	20.0	-0.0490569	-1.08197	1.47117	21.0	-0.293855	-1.07428	0.805475	22.0	-0.335239	-1.06753	0.88274	23.0	0.209367	-0.868798	0.832517	24.0	0.186011	-0.880779	0.888098
55.231	0.0	-0.0171328	-1.04992	0.905571	1.0	-0.0304286	-1.04078	1.22677	2.0	-0.0481612	-1.02119	1.54256	3.0	-0.0287583	-1.00291	1.64375	4.0	-0.220086	-1.03677	1.44185	5.0	-0.283505	-1.10429	1.15672	6.0	-0.298755	-1.05154	0.921337	7.0	-0.296473	-1.04255	0.871634	8.0	0.120595	-0.985097	1.42266	9.0	0.196105	-0.97439	1.18375	10.0	0.20638	-0.850478	0.972455	11.0	0.203825	-0.812222	0.914416	12.0	-0.109915	-1.03388	0.913571	13.0	-0.164563	-0.87552	0.555822	14.0	-0.141025	-0.979462	0.18884	15.0	-0.137465	-0.912835	0.105218	16.0	0.0477395	-0.997054	0.901245	17.0	0.0667873	-1.06623	0.490176	18.0	-0.00390137	-1.08744	0.157127	19.0	0.000152685	-0.987083	0.108973	20.0	-0.0428882	-1.02839	1.46448	21.0	-0.29085	-1.04678	0.796698	22.0	-0.343264	-1.02931	0.880703	23.0	0.206356	-0.800829	0.859043	24.0	0.201843	-0.807923	0.899274
55.265	0.0	-0.0141803	-1.03815	0.908479	1.0	-0.0314678	-1.03331	1.22794	2.0	-0.0525656	-1.01468	1.54235	3.0	-0.0317798	-0.981486	1.64915	4.0	-0.221002	-1.02114	1.43647	5.0	-0.282812	-1.09376	1.16154	6.0	-0.29864	-1.04234	0.920961	7.0	-0.295891	-1.02042	0.863893	8.0	0.123767	-0.976148	1.42418	9.0	0.19968	-0.961734	1.18458	10.0	0.222762	-0.825876	0.985776	11.0	0.210816	-0.763475	0.918419	12.0	-0.106068	-1.01404	0.913514	13.0	-0.160752	-0.848274	0.542907	14.0	-0.150901	-0.885291	0.197626	15.0	-0.151708	-0.798986	0.101573	16.0	0.0504653	-0.98818	0.905527	17.0	0.0728669	-1.06128	0.484669	18.0	0.0171232	-1.08929	0.163038	19.0	0.0199765	-0.991699	0.114192	20.0	-0.0463724	-1.02179	1.46461	21.0	-0.282508	-1.01594	0.795444	22.0	-0.342277	-1.00345	0.874196	23.0	0.21026	-0.745416	0.866601	24.0	0.219347	-0.741269	0.868567
55.298	0.0	-0.0190776	-1.00514	0.91394	1.0	-0.0351565	-0.986217	1.22834	2.0	-0.0548507	-0.959361	1.53554	3.0	-0.0360949	-0.925335	1.64724	4.0	-0.221409	-0.985807	1.43207	5.0	-0.287623	-1.05621	1.16019	6.0	-0.299197	-1.01966	0.91758	7.0	-0.2946	-1.00059	0.853675	8.0	0.118761	-0.925612	1.42554	9.0	0.202201	-0.907407	1.20085	10.0	0.223676	-0.765497	1.00724	11.0	0.213299	-0.716788	0.92737	12.0	-0.110929	-0.985126	0.916231	13.0	-0.154902	-0.803161	0.520708	14.0	-0.143466	-0.800218	0.204973	15.0	-0.161167	-0.704889	0.126096	16.0	0.0454021	-0.953427	0.913172	17.0	0.0874809	-1.03613	0.484536	18.0	0.0406628	-1.05727	0.184921	19.0	-0.0316956	-0.924932	0.159386	20.0	-0.0491097	-0.967989	1.45961	21.0	-0.281412	-0.999501	0.787076	22.0	-0.337779	-0.980157	0.847475	23.0	0.216597	-0.699635	0.877131	24.0	0.203246	-0.705538	0.899237
55.331	0.0	-0.0205485	-0.984258	0.908693	1.0	-0.0339522	-0.969955	1.22435	2.0	-0.0516078	-0.942553	1.5328	3.0	-0.0351577	-0.91047	1.64389	4.0	-0.224111	-0.945911	1.42463	5.0	-0.286369	-1.02888	1.159	6.0	-0.3022	-0.988686	0.92016	7.0	-0.29185	-0.97296	0.848943	8.0	0.125829	-0.904556	1.41881	9.0	0.202934	-0.875716	1.1944	10.0	0.226998	-0.743004	0.996623	11.0	0.214794	-0.676566	0.934963	12.0	-0.112385	-0.9633	0.910038	13.0	-0.154417	-0.784535	0.522193	14.0	-0.143402	-0.698555	0.191568	15.0	-0.15939	-0.57715	0.11579	16.0	0.0436734	-0.932747	0.90872	17.0	0.0945511	-0.98243	0.575572	18.0	0.0560706	-1.03501	0.283549	19.0	-0.00238482	-0.897193	0.246725	20.0	-0.0463985	-0.951768	1.45659	21.0	-0.292311	-0.972571	0.787608	22.0	-0.328656	-0.967665	0.859938	23.0	0.211049	-0.636565	0.879294	24.0	0.202717	-0.656171	0.910714
